model,hash_id,datasource,FREQ_DOMAIN,basis_type,MULTI_FITS,req_loss_approach,rec_lambda,auxi_lambda,filter_used,modules_attn,info_dict,total_params,reconstruction_params,common_params,training_time_per_epoch,inference_time_per_sample_ms (GPU),peak_memory_mb (GPU),inference_time_per_sample_ms (CPU),peak_memory_mb (CPU),throughput_samples_per_sec (GPU),throughput_samples_per_sec (CPU),energy_per_sample_joules (GPU),energy_per_sample_joules (CPU),(benchmark_result) parameters_million,(benchmark_result) flops_million,(benchmark_result) inference_time_ms,(benchmark_result) inference_memory_mb,fewshot_ratio,experiment_name,random_seed,use_normlin,degree,linear_attn_dim
MSTGAD,1ebb52af,TT,FreTS,legendre,false,Legendre-style,1.0,0.2,LPF,linear_attn,pr:0.9410  rc:0.9689  auc:0.9994 ap:0.9948 f1: 0.9547 pred_right: 454553 pred_wrong:15247 actu_right: 454992 actu_wrong: 14808,16357,3038,13319,26.494425945281982,0.26676035201097875,217.1435546875,1.4475706797927173,5927.6015625,3748.6830125297033,690.8125551031425,0.023601888904523357,0.09409209418652663,0.016357,370.7756,12.35954761505127,209.87841796875,1.0,RQ2_architecture,2,True,5,10
MSTGAD,3a883105,TT,DLinear,legendre,false,Legendre-style,1.0,0.2,LPF,linear_attn,pr:0.9251  rc:0.9803  auc:0.9994 ap:0.9947 f1: 0.9519 pred_right: 454107 pred_wrong:15693 actu_right: 454992 actu_wrong: 14808,15007,1688,13319,21.502255082130432,0.21790813529258754,138.791015625,0.6223250065003142,5956.50390625,4589.0897953731255,1606.8774186394437,0.012898963114577075,0.040451125422520426,0.015007,270.8156,10.213613510131836,131.52587890625,1.0,RQ2_architecture,2,True,5,10
MSTGAD,2c9e465e,TT,iTransformer,legendre,false,Legendre-style,1.0,0.2,LPF,linear_attn,pr:0.9530  rc:0.9507  auc:0.9995 ap:0.9940 f1: 0.9519 pred_right: 455028 pred_wrong:14772 actu_right: 454992 actu_wrong: 14808,216909,203590,13319,66.52518435001373,0.48510977638849023,283.078125,5.378114752873487,6145.296875,2061.3890889701847,185.93876217790023,0.08032665976839996,0.34957745893677666,0.216909,20584.9596,35.6372594833374,275.81298828125,1.0,RQ2_architecture,2,True,5,10
MSTGAD,46deb686,TT,FEDformerModel,legendre,false,Legendre-style,1.0,0.2,LPF,linear_attn,pr:0.7250  rc:0.5901  auc:0.9826 ap:0.8824 f1: 0.6506 pred_right: 457747 pred_wrong:12053 actu_right: 454992 actu_wrong: 14808,32087,18768,13319,64.92704768657684,0.4533914524433123,139.81591796875,2.864302149048903,5961.65234375,2205.5995864302945,349.1251788265606,0.035613898589422176,0.18617963968817866,0.032087,836.8636,40.02046585083008,132.55078125,1.0,RQ2_architecture,2,True,5,10
MSTGAD,c16986cf,TT,FITS_Legendre,legendre,false,Legendre-style,1.0,0.2,LPF,linear_attn,pr:0.9538  rc:0.9595  auc:0.9996 ap:0.9948 f1: 0.9566 pred_right: 454902 pred_wrong:14898 actu_right: 454992 actu_wrong: 14808,14842,1523,13319,21.675598764419554,0.2388008687033582,138.791015625,0.7301202597765917,5925.33984375,4187.589456561877,1369.6373804309833,0.013872658865584189,0.04745781688547846,0.014842,265.9156,10.691547393798828,131.52587890625,1.0,RQ2_architecture,2,True,5,10
MSTGAD,07ed0194,MSDS,FreTS,legendre,false,Legendre-style,1.0,0.0,LPF,linear_attn,pr:0.9323  rc:0.9612  auc:0.9999 ap:0.9857 f1: 0.9466 pred_right: 16367 pred_wrong:133 actu_right: 16371 actu_wrong: 129,45530,2534,42996,7.444427761236827,0.2892503117061417,42.0185546875,0.50781440107821,2976.91796875,3457.213214746441,1969.2233971245473,0.014848664751434783,0.03300793607008365,0.04553,63.1375,9.994244575500488,41.765625,1.0,RQ2_architecture,2,True,5,10
MSTGAD,4a0e056c,MSDS,DLinear,legendre,false,Legendre-style,1.0,0.0,LPF,linear_attn,pr:0.9333  rc:0.9767  auc:0.9952 ap:0.9665 f1: 0.9545 pred_right: 16365 pred_wrong:135 actu_right: 16371 actu_wrong: 129,44180,1184,42996,7.018909427324931,0.31703418610841305,40.38720703125,0.38067943951503574,2919.3515625,3154.2339716576807,2626.8820855519384,0.015984229595213967,0.024744163568477324,0.04418,51.4075,9.488081932067871,40.13427734375,1.0,RQ2_architecture,2,True,5,10
MSTGAD,6edf2d74,MSDS,iTransformer,legendre,false,Legendre-style,1.0,0.0,LPF,linear_attn,pr:0.8960  rc:0.8682  auc:0.9917 ap:0.9635 f1: 0.8819 pred_right: 16375 pred_wrong:125 actu_right: 16371 actu_wrong: 129,246082,203086,42996,11.191686925160358,0.34461638546959056,52.04638671875,2.356064084469738,3146.8828125,2901.777286757136,424.4366724112527,0.0265425263170606,0.15314416549053295,0.246082,2435.2195,33.47024917602539,51.79345703125,1.0,RQ2_architecture,2,True,5,10
MSTGAD,8ae549cb,MSDS,FEDformerModel,legendre,false,Legendre-style,1.0,0.0,LPF,linear_attn,pr:0.8411  rc:0.6977  auc:0.9729 ap:0.9129 f1: 0.7627 pred_right: 16393 pred_wrong:107 actu_right: 16371 actu_wrong: 129,61260,18264,42996,23.460355949940656,0.9134131851697923,42.30078125,1.5685145041220072,3188.10546875,1094.7947941151215,637.545905614536,0.04598670022055837,0.10195344276793047,0.06126,117.8315,36.579251289367676,42.0478515625,1.0,RQ2_architecture,2,True,5,10
MSTGAD,ff1e0fb1,MSDS,FITS_Legendre,legendre,false,Legendre-style,1.0,0.0,LPF,linear_attn,pr:0.9481  rc:0.9922  auc:0.9978 ap:0.9845 f1: 0.9697 pred_right: 16365 pred_wrong:135 actu_right: 16371 actu_wrong: 129,44015,1019,42996,7.122893354098002,0.2716286996133443,40.38720703125,0.3528114000766205,2933.58984375,3681.4961063520586,2834.3755326013525,0.013449695061354742,0.02293274100498033,0.044015,50.8325,9.48481559753418,40.13427734375,1.0,RQ2_architecture,2,True,5,10
