model,hash_id,datasource,FREQ_DOMAIN,basis_type,MULTI_FITS,req_loss_approach,rec_lambda,auxi_lambda,filter_used,modules_attn,info_dict,total_params,reconstruction_params,common_params,training_time_per_epoch,inference_time_per_sample_ms (GPU),peak_memory_mb (GPU),inference_time_per_sample_ms (CPU),peak_memory_mb (CPU),throughput_samples_per_sec (GPU),throughput_samples_per_sec (CPU),energy_per_sample_joules (GPU),energy_per_sample_joules (CPU),(benchmark_result) parameters_million,(benchmark_result) flops_million,(benchmark_result) inference_time_ms,(benchmark_result) inference_memory_mb,fewshot_ratio,experiment_name,random_seed,use_normlin,degree,linear_attn_dim
MSTGAD,408f159f,TT,Eadro,legendre,false,Normal-Recreation,1.0,0.2,TexFilter,linear_attn,pr:0.9289  rc:0.8631  auc:0.9983 ap:0.9836 f1: 0.8948 pred_right: 456040 pred_wrong:13760 actu_right: 454992 actu_wrong: 14808,128171,118953,9218,18.65275071620941,0.1862700610155353,101.9150390625,0.47885817309882145,5612.3046875,5368.549269528601,2088.3009963654335,0.010477784067154368,0.031125781251423394,0.128171,459.3024,6.392669677734375,94.64990234375,1.0,RQ1_main,2,True,5,10
MSTGAD,b67f6cd4,TT,AnoFusion,legendre,false,Normal-Recreation,1.0,0.2,TexFilter,linear_attn,pr:0.8762  rc:0.9437  auc:0.9987 ap:0.9813 f1: 0.9087 pred_right: 453851 pred_wrong:15949 actu_right: 454992 actu_wrong: 14808,41524,32306,9218,23.45501983165741,0.2157150040811567,108.75537109375,1.0049469298528064,5524.56640625,4635.746151546223,995.0774217962623,0.020955202641455804,0.06532155044043242,0.041524,1191.7746,10.113334655761719,101.490234375,1.0,RQ1_main,2,True,5,10
MSTGAD,1f0b2862,SN,Eadro,legendre,false,Normal-Recreation,1.0,0.5,TexFilter,linear_attn,pr:0.9409  rc:0.9238  auc:0.9840 ap:0.9768 f1: 0.9323 pred_right: 17898 pred_wrong:1302 actu_right: 17874 actu_wrong: 1326,112854,110420,2434,1.418621003627777,0.11402359054121175,49.5263671875,0.24266109817876605,1866.34765625,8770.114984570393,4120.973685132299,0.005921473103986208,0.015772971381619795,0.112854,185.8176,5.509471893310547,49.2490234375,1.0,RQ1_main,3,True,5,10
MSTGAD,ccc6e28c,SN,AnoFusion,legendre,false,Normal-Recreation,1.0,0.5,TexFilter,linear_attn,pr:0.9590  rc:0.9351  auc:0.9968 ap:0.9879 f1: 0.9469 pred_right: 17907 pred_wrong:1293 actu_right: 17874 actu_wrong: 1326,22331,19897,2434,1.8084060263633728,0.37292643664354946,53.49853515625,1.1436204009302584,1737.69921875,2681.493993829727,874.4160205489226,0.02008954714198801,0.0743353260604668,0.022331,310.4448,17.277884483337402,53.22119140625,1.0,RQ1_main,3,True,5,10
MSTGAD,7afb70b2,MSDS,Eadro,legendre,false,Normal-Recreation,1.0,0.0,TexFilter,linear_attn,pr:0.9688  rc:0.9612  auc:0.9979 ap:0.9933 f1: 0.9650 pred_right: 16372 pred_wrong:128 actu_right: 16371 actu_wrong: 129,177924,143490,34434,5.0709885609377725,0.16043534082206365,27.30419921875,0.2033045672401296,3128.07421875,6233.040643514352,4918.728652164847,0.007751914797840471,0.013214796870608423,0.177924,50.308,4.820036888122559,27.05126953125,1.0,RQ1_main,3,True,5,10
MSTGAD,a18b4268,MSDS,AnoFusion,legendre,false,Normal-Recreation,1.0,0.0,TexFilter,linear_attn,pr:0.8971  rc:0.9457  auc:0.9947 ap:0.9379 f1: 0.9208 pred_right: 16364 pred_wrong:136 actu_right: 16371 actu_wrong: 129,56037,21603,34434,6.791068040623385,0.25527653121264193,33.2744140625,0.3863014436665938,2945.98046875,3917.3205435285913,2588.6519877028277,0.012594578220438118,0.025109593838328597,0.056037,67.3035,8.653831481933594,33.021484375,1.0,RQ1_main,3,True,5,10
MSTGAD,39fb91ef,TT,Eadro,legendre,false,Normal-Recreation,1.0,0.2,TexFilter,linear_attn,pr:0.9110  rc:0.8818  auc:0.9986 ap:0.9844 f1: 0.8962 pred_right: 455468 pred_wrong:14332 actu_right: 454992 actu_wrong: 14808,128171,118953,9218,18.11903057575226,0.17920874892365096,101.9150390625,0.46024927452429015,6829.40234375,5580.084711299637,2172.7356355609504,0.010125563127309663,0.029916202844078862,0.128171,459.3024,5.2948713302612305,94.64990234375,1.0,RQ1_main,3,True,5,10
MSTGAD,feab2129,TT,AnoFusion,legendre,false,Normal-Recreation,1.0,0.2,TexFilter,linear_attn,pr:0.8755  rc:0.9778  auc:0.9990 ap:0.9847 f1: 0.9238 pred_right: 453260 pred_wrong:16540 actu_right: 454992 actu_wrong: 14808,41524,32306,9218,23.124849581718443,0.20686434582645666,108.75537109375,0.9581594051093923,5347.47265625,4834.085816020337,1043.6676764507997,0.02113429589135995,0.062280361332110505,0.041524,1191.7746,10.043549537658691,101.490234375,1.0,RQ1_main,3,True,5,10
MSTGAD,d08f273b,MSDS,Eadro,legendre,false,Normal-Recreation,1.0,0.0,TexFilter,linear_attn,pr:0.8649  rc:0.2481  auc:0.8162 ap:0.7564 f1: 0.3855 pred_right: 16463 pred_wrong:37 actu_right: 16371 actu_wrong: 129,177924,143490,34434,0,0.24520423465051555,18.4931640625,0.31797969975445844,2789.7421875,4078.2329939174133,3144.854846935803,0.010944323207273786,0.0206686804840398,0.177924,50.308,6.337332725524902,18.240234375,1.0,RQ1_main,1,True,5,10
MSTGAD,4432bc5c,MSDS,AnoFusion,legendre,false,Normal-Recreation,1.0,0.0,TexFilter,linear_attn,pr:0.4877  rc:0.6124  auc:0.9787 ap:0.7373 f1: 0.5430 pred_right: 16338 pred_wrong:162 actu_right: 16371 actu_wrong: 129,56037,21603,34434,0,0.4085864097289674,24.9365234375,0.5475114507726474,2718.890625,2447.4627060242706,1826.4458187838836,0.018332046445309585,0.03558824430022208,0.056037,67.3035,11.88967227935791,24.68359375,1.0,RQ1_main,1,True,5,10
